,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Speech Level,Model,Token,SHAP Value,Cue Type
1771,1771,1771,1771,1771,5,kobert,▁모양,0.0991285573691129,
1772,1772,1772,1772,1772,5,kobert,▁커피,0.0993696869700215,
1773,1773,1773,1773,1773,5,kobert,▁그런,0.0996413715571786,
1774,1774,1774,1774,1774,5,kobert,인지,0.0997212631627917,
1775,1775,1775,1775,1775,5,kobert,거나,0.0998621140606701,
1776,1776,1776,1776,1776,5,kobert,니,0.099996052973438,
1777,1777,1777,1777,1777,5,kobert,▁하는,0.1002368278956661,
1778,1778,1778,1778,1778,5,kobert,▁그냥,0.1007008228916674,
1779,1779,1779,1779,1779,5,kobert,들,0.1007581184385344,
1780,1780,1780,1780,1780,5,kobert,토,0.1007698699831962,
1781,1781,1781,1781,1781,5,kobert,▁훌륭,0.1009449968114495,
1782,1782,1782,1782,1782,5,kobert,릴,0.1014022887684404,
1783,1783,1783,1783,1783,5,kobert,▁국,0.1015374725684523,
1784,1784,1784,1784,1784,5,kobert,▁영업,0.1016644053161144,
1785,1785,1785,1785,1785,5,kobert,가,0.1022930943447771,
1786,1786,1786,1786,1786,5,kobert,▁통과,0.1023324020206928,
1787,1787,1787,1787,1787,5,kobert,▁예상,0.102349093183875,
1788,1788,1788,1788,1788,5,kobert,었,0.1023544607305666,
1789,1789,1789,1789,1789,5,kobert,▁자전거,0.1025634435936808,
1790,1790,1790,1790,1790,5,kobert,▁만들,0.1027595670893788,
1791,1791,1791,1791,1791,5,kobert,▁이유,0.1028924873098731,
1792,1792,1792,1792,1792,5,kobert,▁생각을,0.102915090508759,
1793,1793,1793,1793,1793,5,kobert,힌,0.1029360490501858,
1794,1794,1794,1794,1794,5,kobert,날,0.103234329202678,
1795,1795,1795,1795,1795,5,kobert,▁행사,0.1032687951810658,
1796,1796,1796,1796,1796,5,kobert,▁항상,0.1035661231726408,
1797,1797,1797,1797,1797,5,kobert,▁잔,0.1035738927312195,
1798,1798,1798,1798,1798,5,kobert,▁따로,0.103756308555603,
1799,1799,1799,1799,1799,5,kobert,▁알아,0.1037799538252875,
1800,1800,1800,1800,1800,5,kobert,▁어떻게,0.103823965609384,
1801,1801,1801,1801,1801,5,kobert,▁피,0.1039264459977857,
1802,1802,1802,1802,1802,5,kobert,새,0.1040316045982763,
1803,1803,1803,1803,1803,5,kobert,▁들려,0.1049107979051768,
1804,1804,1804,1804,1804,5,kobert,▁이렇게,0.1049591246992349,
1805,1805,1805,1805,1805,5,kobert,▁찬,0.1051294292556122,
1806,1806,1806,1806,1806,5,kobert,▁주는,0.1052784291096031,
1807,1807,1807,1807,1807,5,kobert,혔,0.1053884392604231,
1808,1808,1808,1808,1808,5,kobert,▁홍,0.1055011027492582,
1809,1809,1809,1809,1809,5,kobert,▁딸,0.105596125125885,
1810,1810,1810,1810,1810,5,kobert,▁방법,0.1056107343174517,
1811,1811,1811,1811,1811,5,kobert,▁번,0.1059233169071376,
1812,1812,1812,1812,1812,5,kobert,▁올,0.1060567912645638,
1813,1813,1813,1813,1813,5,kobert,와,0.1061435776529833,
1814,1814,1814,1814,1814,5,kobert,75,0.1065676631405949,
1815,1815,1815,1815,1815,5,kobert,▁있지,0.1066914051771164,
1816,1816,1816,1816,1816,5,kobert,▁책임,0.1068263156339526,
1817,1817,1817,1817,1817,5,kobert,▁시작했다,-0.1069727167487144,Sentence ending
1818,1818,1818,1818,1818,5,kobert,▁공부,0.1069734347984194,
1819,1819,1819,1819,1819,5,kobert,달,0.1069738771766424,
1820,1820,1820,1820,1820,5,kobert,▁학,0.1071073163766413,
1821,1821,1821,1821,1821,5,kobert,▁눈,0.1073146355338394,
1822,1822,1822,1822,1822,5,kobert,!,0.1075311853666789,
1823,1823,1823,1823,1823,5,kobert,▁관리,0.107693447265774,
1824,1824,1824,1824,1824,5,kobert,▁판단,0.1078796242363751,
1825,1825,1825,1825,1825,5,kobert,똥,0.1079461966486026,
1826,1826,1826,1826,1826,5,kobert,▁갈,0.1084760885763292,
1827,1827,1827,1827,1827,5,kobert,▁봐,0.10852981453354,
1828,1828,1828,1828,1828,5,kobert,▁따라,0.1086575319059193,
1829,1829,1829,1829,1829,5,kobert,▁처리,0.1086922877002507,
1830,1830,1830,1830,1830,5,kobert,늦,0.1089625916210934,
1831,1831,1831,1831,1831,5,kobert,말,0.1096144230104982,
1832,1832,1832,1832,1832,5,kobert,과,0.1097897938452661,
1833,1833,1833,1833,1833,5,kobert,하는데,0.1098019550554454,
1834,1834,1834,1834,1834,5,kobert,▁보여,0.1100810533389449,
1835,1835,1835,1835,1835,5,kobert,력,0.1102371264714747,
1836,1836,1836,1836,1836,5,kobert,▁좀,0.1102414374213872,
1837,1837,1837,1837,1837,5,kobert,라,0.1103448761277832,
1838,1838,1838,1838,1838,5,kobert,뼈,0.1104168232996016,
1839,1839,1839,1839,1839,5,kobert,▁한,0.1105909402378731,
1840,1840,1840,1840,1840,5,kobert,▁내,0.1106607127502294,
1841,1841,1841,1841,1841,5,kobert,▁잘,0.1110969934612512,
1842,1842,1842,1842,1842,5,kobert,려,0.1111769906710833,
1843,1843,1843,1843,1843,5,kobert,외,0.1113547107670456,
1844,1844,1844,1844,1844,5,kobert,▁떠,0.1114403642714023,
1845,1845,1845,1845,1845,5,kobert,끄러,0.1114447100553661,
1846,1846,1846,1846,1846,5,kobert,▁가지,0.1115106355864554,
1847,1847,1847,1847,1847,5,kobert,는데,0.1117450013407506,
1848,1848,1848,1848,1848,5,kobert,쳤,0.1121345581486821,
1849,1849,1849,1849,1849,5,kobert,아,0.112254439316069,
1850,1850,1850,1850,1850,5,kobert,믿,0.1123554121004417,
1851,1851,1851,1851,1851,5,kobert,▁보,0.1123944281910856,
1852,1852,1852,1852,1852,5,kobert,워,0.112565277115209,
1853,1853,1853,1853,1853,5,kobert,겠,0.1125944296363741,
1854,1854,1854,1854,1854,5,kobert,▁시나리오,0.112757867667824,
1855,1855,1855,1855,1855,5,kobert,처럼,0.1129281392010549,
1856,1856,1856,1856,1856,5,kobert,▁나오는,0.1133850067853927,
1857,1857,1857,1857,1857,5,kobert,이라는,0.1136724650859832,
1858,1858,1858,1858,1858,5,kobert,▁대답,0.1137180232908576,
1859,1859,1859,1859,1859,5,kobert,▁갖고,0.1138536296784877,
1860,1860,1860,1860,1860,5,kobert,래,0.1141213142545893,
1861,1861,1861,1861,1861,5,kobert,▁못한,0.1142203672789037,
1862,1862,1862,1862,1862,5,kobert,를,0.1143532400278167,
1863,1863,1863,1863,1863,5,kobert,실,0.1146995024755597,
1864,1864,1864,1864,1864,5,kobert,튀,0.1152829686179757,
1865,1865,1865,1865,1865,5,kobert,야,0.1153484906127386,Sentence ending
1866,1866,1866,1866,1866,5,kobert,▁쉽게,0.1159151494503021,
1867,1867,1867,1867,1867,5,kobert,▁부르,0.1160011235624551,
1868,1868,1868,1868,1868,5,kobert,▁써,0.1161534115672111,
1869,1869,1869,1869,1869,5,kobert,▁날,0.1161743535194546,
1870,1870,1870,1870,1870,5,kobert,▁누,0.1162340952432714,
1871,1871,1871,1871,1871,5,kobert,▁내려,0.116368074901402,
1872,1872,1872,1872,1872,5,kobert,▁서,0.1172529318137094,
1873,1873,1873,1873,1873,5,kobert,▁수,0.117388044251129,
1874,1874,1874,1874,1874,5,kobert,▁세상,0.11747593479231,
1875,1875,1875,1875,1875,5,kobert,▁지금까지,0.1177035830914974,
1876,1876,1876,1876,1876,5,kobert,▁해,0.1180537481148562,Sentence ending
1877,1877,1877,1877,1877,5,kobert,▁덕,0.1189024450723081,
1878,1878,1878,1878,1878,5,kobert,▁봤다,0.1194509202614426,Sentence ending
1879,1879,1879,1879,1879,5,kobert,▁순,0.1194824853446334,
1880,1880,1880,1880,1880,5,kobert,왔,0.1197099986020475,
1881,1881,1881,1881,1881,5,kobert,희,0.1197228103410452,
1882,1882,1882,1882,1882,5,kobert,▁왜,0.1198195525854504,
1883,1883,1883,1883,1883,5,kobert,▁지금,0.1198430072981864,
1884,1884,1884,1884,1884,5,kobert,론,0.1200435957871377,
1885,1885,1885,1885,1885,5,kobert,빈,0.12031484185718,
1886,1886,1886,1886,1886,5,kobert,▁인재,0.1209170063957572,
1887,1887,1887,1887,1887,5,kobert,▁잠,0.1210219133645296,
1888,1888,1888,1888,1888,5,kobert,▁현지,0.12104436266236,
1889,1889,1889,1889,1889,5,kobert,▁아나운서,0.1220873210889597,
1890,1890,1890,1890,1890,5,kobert,▁말을,0.1233658378478139,
1891,1891,1891,1891,1891,5,kobert,빵,0.1242884239181876,
1892,1892,1892,1892,1892,5,kobert,김,0.1255783960223198,
1893,1893,1893,1893,1893,5,kobert,데,0.1258165841831618,
1894,1894,1894,1894,1894,5,kobert,▁뛰,0.1258660177700221,
1895,1895,1895,1895,1895,5,kobert,이라고,0.1265974841080606,
1896,1896,1896,1896,1896,5,kobert,▁같이,0.1275515633945664,
1897,1897,1897,1897,1897,5,kobert,▁각,0.1283608884550631,
1898,1898,1898,1898,1898,5,kobert,했,0.1283982749393379,
1899,1899,1899,1899,1899,5,kobert,갔,0.1286894662771374,
1900,1900,1900,1900,1900,5,kobert,▁놀,0.1287212749011814,
1901,1901,1901,1901,1901,5,kobert,볼,0.1288017132901586,
1902,1902,1902,1902,1902,5,kobert,놈,0.1289223085105833,
1903,1903,1903,1903,1903,5,kobert,▁밥,0.1291284513426944,
1904,1904,1904,1904,1904,5,kobert,▁또,0.1292881903160984,
1905,1905,1905,1905,1905,5,kobert,자,0.1295987255580257,
1906,1906,1906,1906,1906,5,kobert,로,0.1299571608542464,
1907,1907,1907,1907,1907,5,kobert,▁하지,0.1301904351566918,
1908,1908,1908,1908,1908,5,kobert,씹,0.1301979655399918,
1909,1909,1909,1909,1909,5,kobert,▁입고,0.130415177962277,
1910,1910,1910,1910,1910,5,kobert,든지,0.1307435031048953,
1911,1911,1911,1911,1911,5,kobert,포트,0.1308953289408236,
1912,1912,1912,1912,1912,5,kobert,싹,0.1310177999548614,
1913,1913,1913,1913,1913,5,kobert,군,0.1311077838763594,
1914,1914,1914,1914,1914,5,kobert,▁전자,0.1313642412424087,
1915,1915,1915,1915,1915,5,kobert,▁미,0.1313765056741734,
1916,1916,1916,1916,1916,5,kobert,▁했,0.1314542068867012,
1917,1917,1917,1917,1917,5,kobert,냄,0.1316224443726241,
1918,1918,1918,1918,1918,5,kobert,으,0.1319176799152046,
1919,1919,1919,1919,1919,5,kobert,▁정리,0.1319838678464293,
1920,1920,1920,1920,1920,5,kobert,텨,0.1328466366976499,
1921,1921,1921,1921,1921,5,kobert,숱,0.1343367006629705,
1922,1922,1922,1922,1922,5,kobert,▁사람이,0.1356189996004104,
1923,1923,1923,1923,1923,5,kobert,쳐,0.1360037033446133,
1924,1924,1924,1924,1924,5,kobert,나갔다,0.1366416572127491,Sentence ending
1925,1925,1925,1925,1925,5,kobert,▁하루,0.1375953466631472,
1926,1926,1926,1926,1926,5,kobert,▁잡,0.1380394711159169,
1927,1927,1927,1927,1927,5,kobert,등,0.1401026326542099,
1928,1928,1928,1928,1928,5,kobert,▁어디,0.1408627031077803,
1929,1929,1929,1929,1929,5,kobert,생,0.1413553152233362,
1930,1930,1930,1930,1930,5,kobert,▁축하,0.141702736262232,
1931,1931,1931,1931,1931,5,kobert,▁아이,0.141729733441025,
1932,1932,1932,1932,1932,5,kobert,▁응,0.1419477321906015,
1933,1933,1933,1933,1933,5,kobert,어,0.1425814311761178,Ambiguous
1934,1934,1934,1934,1934,5,kobert,산,0.1429361873306334,
1935,1935,1935,1935,1935,5,kobert,▁출동,0.1429381221532821,
1936,1936,1936,1936,1936,5,kobert,▁받는,0.143047203309834,
1937,1937,1937,1937,1937,5,kobert,▁뭐,0.1441974703571759,
1938,1938,1938,1938,1938,5,kobert,▁떨,0.1443366393214091,
1939,1939,1939,1939,1939,5,kobert,재,0.1447337726131081,
1940,1940,1940,1940,1940,5,kobert,▁있으면,0.1455205678939819,
1941,1941,1941,1941,1941,5,kobert,▁재미있,0.1465339576825499,
1942,1942,1942,1942,1942,5,kobert,▁환,0.14713961398229,
1943,1943,1943,1943,1943,5,kobert,뚜,0.1472788518294692,
1944,1944,1944,1944,1944,5,kobert,었는데,0.1474126577377319,
1945,1945,1945,1945,1945,5,kobert,▁받아,0.1474311175988987,
1946,1946,1946,1946,1946,5,kobert,까,0.1479782207995109,
1947,1947,1947,1947,1947,5,kobert,이라,0.1482388623990118,
1948,1948,1948,1948,1948,5,kobert,했으면,0.1484436632599681,
1949,1949,1949,1949,1949,5,kobert,찾,0.1489688451401889,
1950,1950,1950,1950,1950,5,kobert,잔,0.1495143516610066,
1951,1951,1951,1951,1951,5,kobert,▁등,0.1495906454510986,
1952,1952,1952,1952,1952,5,kobert,▁일,0.1498777295462787,
1953,1953,1953,1953,1953,5,kobert,▁보험,0.1517082420177757,
1954,1954,1954,1954,1954,5,kobert,▁누구,0.1519285182002931,
1955,1955,1955,1955,1955,5,kobert,▁호,0.1526844161562621,
1956,1956,1956,1956,1956,5,kobert,뒀,0.1537558061536401,
1957,1957,1957,1957,1957,5,kobert,▁정,0.1542695155367255,
1958,1958,1958,1958,1958,5,kobert,▁없다고,0.1556387350428849,
1959,1959,1959,1959,1959,5,kobert,면서,0.155921884230338,
1960,1960,1960,1960,1960,5,kobert,미,0.1563456929288804,
1961,1961,1961,1961,1961,5,kobert,▁차,0.1573897031601518,
1962,1962,1962,1962,1962,5,kobert,이나,0.1574510685556257,
1963,1963,1963,1963,1963,5,kobert,라고,0.1582794753568513,
1964,1964,1964,1964,1964,5,kobert,▁말이,0.1585277803242206,
1965,1965,1965,1965,1965,5,kobert,▁좋은,0.1585551546886563,
1966,1966,1966,1966,1966,5,kobert,▁게,0.1590861083241179,
1967,1967,1967,1967,1967,5,kobert,팽,0.1606895732693374,
1968,1968,1968,1968,1968,5,kobert,▁않아,0.1611406723968684,
1969,1969,1969,1969,1969,5,kobert,▁등에,0.1612742152065038,
1970,1970,1970,1970,1970,5,kobert,▁담배,0.1621826379559934,
1971,1971,1971,1971,1971,5,kobert,▁통화,0.162281563039869,
1972,1972,1972,1972,1972,5,kobert,▁미리,0.16338452976197,
1973,1973,1973,1973,1973,5,kobert,▁자,0.1647483939304947,
1974,1974,1974,1974,1974,5,kobert,▁아무,0.1658762407799562,
1975,1975,1975,1975,1975,5,kobert,▁생각해,0.165913654025644,Sentence ending
1976,1976,1976,1976,1976,5,kobert,▁일단,0.166176175000146,
1977,1977,1977,1977,1977,5,kobert,▁누가,0.1664806571789086,
1978,1978,1978,1978,1978,5,kobert,▁혼자,0.1666602594777941,
1979,1979,1979,1979,1979,5,kobert,하게,0.1684617148712277,Sentence ending
1980,1980,1980,1980,1980,5,kobert,해,0.1707240651335774,Sentence ending
1981,1981,1981,1981,1981,5,kobert,▁한마디,0.173417491838336,
1982,1982,1982,1982,1982,5,kobert,▁있어,0.1736950964301026,Sentence ending
1983,1983,1983,1983,1983,5,kobert,그래,0.1748518773529213,
1984,1984,1984,1984,1984,5,kobert,것,0.1749496776610613,
1985,1985,1985,1985,1985,5,kobert,▁그렇게,0.1781192591879516,
1986,1986,1986,1986,1986,5,kobert,▁경찰,0.1787428501993417,
1987,1987,1987,1987,1987,5,kobert,▁아직,0.1790318796411156,
1988,1988,1988,1988,1988,5,kobert,▁일어나,0.1811242438852787,
1989,1989,1989,1989,1989,5,kobert,▁자기,0.1817148515256121,
1990,1990,1990,1990,1990,5,kobert,▁의무,0.1829768288880586,
1991,1991,1991,1991,1991,5,kobert,▁그리고,-0.186137045675423,
1992,1992,1992,1992,1992,5,kobert,▁달라,-0.1899917321279645,
1993,1993,1993,1993,1993,5,kobert,프,0.1935607967898249,
1994,1994,1994,1994,1994,5,kobert,▁사람,0.194775435142219,
1995,1995,1995,1995,1995,5,kobert,▁무조건,0.1952321864664554,
1996,1996,1996,1996,1996,5,kobert,▁울,0.1962934667244553,
1997,1997,1997,1997,1997,5,kobert,안,0.1965128886513412,
1998,1998,1998,1998,1998,5,kobert,▁지켜,0.1976461037993431,
1999,1999,1999,1999,1999,5,kobert,▁꽃,0.1997730573639273,
2000,2000,2000,2000,2000,5,kobert,▁불러,0.203092835843563,
2001,2001,2001,2001,2001,5,kobert,왜,0.2031855173408985,
2002,2002,2002,2002,2002,5,kobert,섭,0.2045469684526324,
2003,2003,2003,2003,2003,5,kobert,▁채,0.2055020579136908,
2004,2004,2004,2004,2004,5,kobert,▁이런,0.2058563348837196,
2005,2005,2005,2005,2005,5,kobert,▁의도,0.2074552022386342,
2006,2006,2006,2006,2006,5,kobert,▁자리,0.2075275015085935,
2007,2007,2007,2007,2007,5,kobert,▁남자,0.2078254823572933,
2008,2008,2008,2008,2008,5,kobert,▁진짜,0.2088181537498409,
2009,2009,2009,2009,2009,5,kobert,',0.2093625394627452,
2010,2010,2010,2010,2010,5,kobert,보,0.209409998729825,
2011,2011,2011,2011,2011,5,kobert,인데,0.2099152598530054,
2012,2012,2012,2012,2012,5,kobert,웬,0.2102072976995259,
2013,2013,2013,2013,2013,5,kobert,쪼,0.2102476423606276,
2014,2014,2014,2014,2014,5,kobert,▁괜찮,0.2114846180193126,
2015,2015,2015,2015,2015,5,kobert,▁바꿔,0.2130647394806146,
2016,2016,2016,2016,2016,5,kobert,▁완벽,0.2147908043116331,
2017,2017,2017,2017,2017,5,kobert,▁남자친구,0.2151764933951199,
2018,2018,2018,2018,2018,5,kobert,▁깜짝,0.2191918591270223,
2019,2019,2019,2019,2019,5,kobert,▁얼굴,0.2231944126542657,
2020,2020,2020,2020,2020,5,kobert,랬,0.2268286114558577,
2021,2021,2021,2021,2021,5,kobert,싸움,0.2284262613393366,
2022,2022,2022,2022,2022,5,kobert,▁잡아,0.2325975278702875,
2023,2023,2023,2023,2023,5,kobert,▁있었,0.2331457242835313,
2024,2024,2024,2024,2024,5,kobert,▁엄마,0.2357825792860239,Addressee term
2025,2025,2025,2025,2025,5,kobert,딘,0.2388634434901178,
2026,2026,2026,2026,2026,5,kobert,▁다녀,0.2435509669594466,
2027,2027,2027,2027,2027,5,kobert,났,0.2437598900869488,
2028,2028,2028,2028,2028,5,kobert,▁도와,0.2454401524737477,
2029,2029,2029,2029,2029,5,kobert,▁녹,0.2491157806070987,
2030,2030,2030,2030,2030,5,kobert,며,0.2514554150402546,
2031,2031,2031,2031,2031,5,kobert,▁들어,0.2579048345020662,Sentence ending
2032,2032,2032,2032,2032,5,kobert,놔,0.2687272887366513,
2033,2033,2033,2033,2033,5,kobert,▁부탁,0.2720136819407344,
2034,2034,2034,2034,2034,5,kobert,▁편,0.2773040570318699,
2035,2035,2035,2035,2035,5,kobert,뭔,0.2808312109555118,
2036,2036,2036,2036,2036,5,kobert,됐,0.2826238770503551,
2037,2037,2037,2037,2037,5,kobert,쏠,0.2850227414164692,
2038,2038,2038,2038,2038,5,kobert,▁35,0.3043211908079684,
2039,2039,2039,2039,2039,5,kobert,여,0.308782760403119,
2040,2040,2040,2040,2040,5,kobert,▁가져,0.3164863707497716,
2041,2041,2041,2041,2041,5,kobert,졌,0.3209012344595976,
2042,2042,2042,2042,2042,5,kobert,컷,0.365185565315187,
2043,2043,2043,2043,2043,5,kobert,엥,0.3656475031748414,
2044,2044,2044,2044,2044,5,kobert,▁인사,0.3939134590327739,
2045,2045,2045,2045,2045,5,kobert,답,0.3971382342278957,
2046,2046,2046,2046,2046,5,kobert,맞,0.3992943968623876,
2047,2047,2047,2047,2047,5,kobert,▁좋아,0.4018745925277471,
2048,2048,2048,2048,2048,5,kobert,춤,0.4426942598074674,
2049,2049,2049,2049,2049,5,kobert,뻥,0.4578449944965541,
2050,2050,2050,2050,2050,5,kobert,람,0.4600551080269118,
2051,2051,2051,2051,2051,5,kobert,▁없어,0.4659503906732425,Sentence ending
2052,2052,2052,2052,2052,5,kobert,밝,0.4669111222028732,
2053,2053,2053,2053,2053,5,multi,,5.596086759961447e-08,Other
2054,2054,2054,2054,2054,5,multi,3,8.624047040939331e-07,
2055,2055,2055,2055,2055,5,multi,럽,-1.0617077350616455e-06,
2056,2056,2056,2056,2056,5,multi,누가 ,-1.6242265701293943e-06,
2057,2057,2057,2057,2057,5,multi,이름,-2.76416540145874e-06,
2058,2058,2058,2058,2058,5,multi,다시 ,3.194436430931092e-06,
2059,2059,2059,2059,2059,5,multi,제일 ,-3.61725687980652e-06,
2060,2060,2060,2060,2060,5,multi,그러면 ,3.6247074604034415e-06,
2061,2061,2061,2061,2061,5,multi,적이,4.753470420837402e-06,
2062,2062,2062,2062,2062,5,multi,버,-4.818663001060486e-06,
2063,2063,2063,2063,2063,5,multi,개 ,-4.872679710388184e-06,
2064,2064,2064,2064,2064,5,multi,우리나라,5.5283308029174805e-06,Addressee term
2065,2065,2065,2065,2065,5,multi,없는 ,5.770474672317505e-06,
2066,2066,2066,2066,2066,5,multi,없었,-5.914829671382904e-06,
2067,2067,2067,2067,2067,5,multi,확,-6.624807914098104e-06,
2068,2068,2068,2068,2068,5,multi,앞,-6.688758730888367e-06,
2069,2069,2069,2069,2069,5,multi,졌,6.688758730888367e-06,
2070,2070,2070,2070,2070,5,multi,사는 ,7.048249244689941e-06,
2071,2071,2071,2071,2071,5,multi,친 ,-7.286667823791504e-06,
2072,2072,2072,2072,2072,5,multi,어서,7.981434464454651e-06,
2073,2073,2073,2073,2073,5,multi,걱정 ,-8.121132850646973e-06,
2074,2074,2074,2074,2074,5,multi,걜,-8.326023817062378e-06,
2075,2075,2075,2075,2075,5,multi,라고 ,8.556991815567017e-06,
2076,2076,2076,2076,2076,5,multi,내는 ,-9.160488843917848e-06,
2077,2077,2077,2077,2077,5,multi,핑,-9.538605809211733e-06,
2078,2078,2078,2078,2078,5,multi,생각을 ,-1.0538846254348757e-05,
2079,2079,2079,2079,2079,5,multi,팍 ,1.1497829109430314e-05,
2080,2080,2080,2080,2080,5,multi,아 ,-1.1957716196775436e-05,
2081,2081,2081,2081,2081,5,multi,짓 ,1.2528151273727415e-05,
2082,2082,2082,2082,2082,5,multi,2007,-1.3187527656555176e-05,
2083,2083,2083,2083,2083,5,multi,던 ,1.4269724488258362e-05,
2084,2084,2084,2084,2084,5,multi,합 ,-1.452118158340454e-05,
2085,2085,2085,2085,2085,5,multi,문제를 ,1.4839693903923036e-05,
2086,2086,2086,2086,2086,5,multi,공,1.504458487033844e-05,
2087,2087,2087,2087,2087,5,multi,하려면 ,1.513957977294922e-05,
2088,2088,2088,2088,2088,5,multi,스타일,-1.5400350093841553e-05,
2089,2089,2089,2089,2089,5,multi,되고 ,1.5508383512496948e-05,
2090,2090,2090,2090,2090,5,multi,직업,1.5515834093093872e-05,
2091,2091,2091,2091,2091,5,multi,반 ,1.578405499458313e-05,
2092,2092,2092,2092,2092,5,multi,놓,-1.6201287508010864e-05,
2093,2093,2093,2093,2093,5,multi,데이터 ,-1.6510486602783203e-05,
2094,2094,2094,2094,2094,5,multi,제 ,1.654401421546936e-05,
2095,2095,2095,2095,2095,5,multi,비율,1.6771256923675537e-05,
2096,2096,2096,2096,2096,5,multi,만이,-1.695317526658376e-05,
2097,2097,2097,2097,2097,5,multi,뒷,1.7020851373672485e-05,
2098,2098,2098,2098,2098,5,multi,떡,1.7231330275535583e-05,
2099,2099,2099,2099,2099,5,multi,시켜 ,1.730397343635559e-05,
2100,2100,2100,2100,2100,5,multi,쥐,1.7482787370681763e-05,
2101,2101,2101,2101,2101,5,multi,20%,-1.852959394454956e-05,
2102,2102,2102,2102,2102,5,multi,릿,1.9077211618423465e-05,
2103,2103,2103,2103,2103,5,multi,누구,-1.9177794456481934e-05,
2104,2104,2104,2104,2104,5,multi,입 ,-1.957826316356659e-05,
2105,2105,2105,2105,2105,5,multi,상,-1.961551606655121e-05,
2106,2106,2106,2106,2106,5,multi,오 ,-1.979433000087738e-05,
2107,2107,2107,2107,2107,5,multi,상 ,1.979619264602661e-05,
2108,2108,2108,2108,2108,5,multi,장이,2.1416693925857544e-05,
2109,2109,2109,2109,2109,5,multi,와 ,2.1880026906728745e-05,
2110,2110,2110,2110,2110,5,multi,%,-2.211083968480428e-05,
2111,2111,2111,2111,2111,5,multi,없,2.232380211353302e-05,
2112,2112,2112,2112,2112,5,multi,짱,2.273544669151306e-05,
2113,2113,2113,2113,2113,5,multi,키,-2.2837892174720764e-05,
2114,2114,2114,2114,2114,5,multi,흡,2.2854655981063843e-05,
2115,2115,2115,2115,2115,5,multi,짜,2.3702159523963928e-05,
2116,2116,2116,2116,2116,5,multi,쌍,-2.4382025003433228e-05,
2117,2117,2117,2117,2117,5,multi,2,-2.45608389377594e-05,
2118,2118,2118,2118,2118,5,multi,빤 ,2.4765729904174805e-05,
2119,2119,2119,2119,2119,5,multi,년 ,2.481229603290558e-05,
2120,2120,2120,2120,2120,5,multi,장은 ,-2.5585293769836422e-05,
2121,2121,2121,2121,2121,5,multi,향,2.6309862732887268e-05,
2122,2122,2122,2122,2122,5,multi,뚱,2.68109142780304e-05,
2123,2123,2123,2123,2123,5,multi,밥,2.6907771825790405e-05,
2124,2124,2124,2124,2124,5,multi,받을 ,2.715736627578736e-05,
2125,2125,2125,2125,2125,5,multi,명,-2.7496367692947388e-05,
2126,2126,2126,2126,2126,5,multi,것 ,2.8856098651885983e-05,
2127,2127,2127,2127,2127,5,multi,복,-2.909824252128601e-05,
2128,2128,2128,2128,2128,5,multi,걘,-3.056228160858154e-05,
2129,2129,2129,2129,2129,5,multi,있다고 ,3.0681490898132324e-05,
2130,2130,2130,2130,2130,5,multi,형,3.091059625148773e-05,Addressee term
2131,2131,2131,2131,2131,5,multi,가게,3.099814057350159e-05,
2132,2132,2132,2132,2132,5,multi,조,-3.106271227200826e-05,
2133,2133,2133,2133,2133,5,multi,보고 ,3.175763413310051e-05,
2134,2134,2134,2134,2134,5,multi,차 ,3.176182508468628e-05,
2135,2135,2135,2135,2135,5,multi,어떤 ,3.1813979148864746e-05,
2136,2136,2136,2136,2136,5,multi,냈,3.188289701938629e-05,
2137,2137,2137,2137,2137,5,multi,섯 ,-3.267824649810791e-05,
2138,2138,2138,2138,2138,5,multi,그때 ,3.2708048820495605e-05,
2139,2139,2139,2139,2139,5,multi,팔,-3.281887620687485e-05,
2140,2140,2140,2140,2140,5,multi,넌,3.289803862571716e-05,Address term
2141,2141,2141,2141,2141,5,multi,바로 ,3.360770642757416e-05,
2142,2142,2142,2142,2142,5,multi,간,3.449246287345886e-05,
2143,2143,2143,2143,2143,5,multi,틸 ,3.466010093688965e-05,
2144,2144,2144,2144,2144,5,multi,닝 ,3.539770841598511e-05,
2145,2145,2145,2145,2145,5,multi,덩,-3.582984209060669e-05,
2146,2146,2146,2146,2146,5,multi,지금까지 ,-3.610551357269287e-05,
2147,2147,2147,2147,2147,5,multi,길을 ,3.7632882595062256e-05,
2148,2148,2148,2148,2148,5,multi,호,-3.773843248685201e-05,
2149,2149,2149,2149,2149,5,multi,직,3.810413181781769e-05,
2150,2150,2150,2150,2150,5,multi,갑,-3.837421536445618e-05,
2151,2151,2151,2151,2151,5,multi,스러운 ,-3.904476761817932e-05,
2152,2152,2152,2152,2152,5,multi,로,3.910064697265625e-05,
2153,2153,2153,2153,2153,5,multi,땡 ,-3.911927342414856e-05,
2154,2154,2154,2154,2154,5,multi,하기,3.924872726202011e-05,
2155,2155,2155,2155,2155,5,multi,체 ,3.94284725189209e-05,
2156,2156,2156,2156,2156,5,multi,벌 ,3.973208367824554e-05,
2157,2157,2157,2157,2157,5,multi,당연히 ,3.977864980697632e-05,
2158,2158,2158,2158,2158,5,multi,봬,4.0615908801555634e-05,
2159,2159,2159,2159,2159,5,multi,때까지 ,4.0763989090919495e-05,
2160,2160,2160,2160,2160,5,multi,걔,-4.136469215154648e-05,Addressee term
