,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Speech Level,Model,Token,SHAP Value,Cue Type
424,424,424,424,424,1,kobert,었습니다,0.2301815572136547,Sentence ending
425,425,425,425,425,1,kobert,니다,0.2330401906801853,Ambiguous
426,426,426,426,426,1,kobert,▁하지만,0.2332674036733806,Other
427,427,427,427,427,1,kobert,▁다음,0.2369670146144926,Other
428,428,428,428,428,1,kobert,들은,0.23756405164022,Other
429,429,429,429,429,1,kobert,▁담배,0.2381418963195756,Other
430,430,430,430,430,1,kobert,▁의무,0.2382963704876601,Other
431,431,431,431,431,1,kobert,▁불편,0.2393284798599779,Other
432,432,432,432,432,1,kobert,됐습니다,0.2395057114190422,Sentence ending
433,433,433,433,433,1,kobert,▁국민,0.2400235710665583,Other
434,434,434,434,434,1,kobert,대,0.2400318116415292,Other
435,435,435,435,435,1,kobert,▁문,0.2442240143427625,Other
436,436,436,436,436,1,kobert,됩니다,0.2481009587257479,Sentence ending
437,437,437,437,437,1,kobert,했습니다,0.2555156297887151,Sentence ending
438,438,438,438,438,1,kobert,겠습니다,0.2618601965020361,Sentence ending
439,439,439,439,439,1,kobert,▁겁니다,0.2727982237896261,Sentence ending
440,440,440,440,440,1,kobert,...,0.2793369926512241,Other
441,441,441,441,441,1,kobert,▁1,0.2848105465236585,Other
442,442,442,442,442,1,kobert,습니다,0.2865483134449459,Sentence ending
443,443,443,443,443,1,kobert,▁합,0.3325349800288677,Other
444,444,444,444,444,1,kobert,▁있습니다,0.3422303824419422,Sentence ending
445,445,445,445,445,1,kobert,▁합니다,0.3475917381874751,Sentence ending
446,446,446,446,446,1,kobert,입니다,0.3493742766440846,Sentence ending
447,447,447,447,447,1,kobert,합니다,0.3511380563490093,Sentence ending
448,448,448,448,448,1,kobert,▁선생님,0.4343611961230635,Honorific marker
449,449,449,449,449,1,kobert,▁것입니다,0.4840169339440763,Sentence ending
450,450,450,450,450,1,multi,합,0.2201041546877604,Other
451,451,451,451,451,1,multi,깝,0.222756925001363,Other
452,452,452,452,452,1,multi,연락,0.2323774223582404,Other
453,453,453,453,453,1,multi,파악,0.2382467483254231,Other
454,454,454,454,454,1,multi,옵,0.2624372001911865,Other
455,455,455,455,455,1,multi,닙,0.2846402680692108,Other
456,456,456,456,456,1,multi,죠,0.3065965256018899,Sentence ending
457,457,457,457,457,1,multi,십,0.3591655835352867,Other
458,458,458,458,458,1,multi,예 ,0.3598462462739462,Honorific marker
459,459,459,459,459,1,multi,예,0.3841751450116248,Honorific marker
460,460,460,460,460,1,multi,선생님,0.4146205439747064,Honorific marker
461,461,461,461,461,1,multi,겠습니다 ,0.4271648200290769,Sentence ending
462,462,462,462,462,1,multi,시다,0.4458112499463027,Sentence ending
463,463,463,463,463,1,multi,합니다 ,0.4500752536364416,Sentence ending
464,464,464,464,464,1,multi,말씀,0.4926205511874286,Honorific marker
465,465,465,465,465,1,multi,옵니다,0.5559961975038163,Sentence ending
466,466,466,466,466,1,multi,쇼,0.6570622690575192,Other
467,467,467,467,467,1,multi,니까,0.6777985244758611,Other
468,468,468,468,468,1,multi,렸습니다,0.7041306491330488,Sentence ending
469,469,469,469,469,1,multi,부탁드립니다,0.7519243206920692,Sentence ending
470,470,470,470,470,1,multi,겁니다,0.775818246119646,Sentence ending
471,471,471,471,471,1,multi,셨습니다,0.7873469642085335,Honorific marker
472,472,472,472,472,1,multi,겠습니다,0.8092635388122517,Sentence ending
473,473,473,473,473,1,multi,하겠습니다,0.809998458631248,Sentence ending
474,474,474,474,474,1,multi,십니다,0.8233352511400653,Sentence ending
475,475,475,475,475,1,multi,니다,0.8253838187306807,Ambiguous
476,476,476,476,476,1,multi,바랍니다,0.8296319727287482,Sentence ending
477,477,477,477,477,1,multi,됩니다,0.8624920239465533,Sentence ending
478,478,478,478,478,1,multi,했습니다,0.8687987327945393,Sentence ending
479,479,479,479,479,1,multi,봅니다,0.8775422481045325,Sentence ending
480,480,480,480,480,1,multi,시겠습니까,0.8777148461716706,Sentence ending
481,481,481,481,481,1,multi,합니다,0.8784708548542776,Sentence ending
482,482,482,482,482,1,multi,감사합니다,0.8800198897511109,Sentence ending
483,483,483,483,483,1,multi,습니까,0.8837425092235975,Sentence ending
484,484,484,484,484,1,multi,없습니다,0.9238382720150184,Sentence ending
485,485,485,485,485,1,multi,하십시오,0.9244624287888428,Sentence ending
486,486,486,486,486,1,multi,습니다,0.9314152237198527,Sentence ending
487,487,487,487,487,1,multi,있습니다,0.9329953574455364,Sentence ending
488,488,488,488,488,1,multi,같습니다,0.9354079188797186,Sentence ending
489,489,489,489,489,1,multi,입니다,0.9491194876339514,Sentence ending
490,490,490,490,490,1,multi,않습니다,0.9505473299867616,Sentence ending
491,491,491,491,491,1,multi,아닙니다,0.9604952183578916,Sentence ending
492,492,492,492,492,1,multi,많습니다,0.9654819893194144,Sentence ending
493,493,493,493,493,1,multi,십시오,0.9779146512550672,Sentence ending
494,494,494,494,494,1,multi,좋습니다,0.986204598758036,Sentence ending
495,495,495,495,495,1,multi,었습니다,0.9957494491591206,Sentence ending
496,496,496,496,496,1,multi,되었습니다,0.9985130453710552,Sentence ending
497,497,497,497,497,1,multi,생각합니다,0.9988745309683508,Sentence ending
498,498,498,498,498,1,multi,집니다,0.9990099490278226,Sentence ending
499,499,499,499,499,1,multi,것입니다,0.9995169436515424,Sentence ending
